hex_id,direction,neighbor_id,review_status,crossing_features,blue_pixels_29x29,pink_pixels_29x29,dark_pixels_29x29,signals
3333,ne,3432,unreviewed,,14,3,0,
3333,se,3433,unreviewed,,613,19,0,river_candidate;road_candidate
3334,s,3335,unreviewed,,480,8,0,river_candidate;road_candidate
3334,ne,3433,unreviewed,,642,1,0,river_candidate
3334,se,3434,unreviewed,,546,66,0,river_candidate;road_candidate
3335,s,3336,unreviewed,,0,0,0,
3335,ne,3434,unreviewed,,0,17,0,road_candidate
3335,se,3435,unreviewed,,0,0,0,
3336,s,3337,unreviewed,,255,31,0,river_candidate;road_candidate
3336,ne,3435,unreviewed,,0,0,0,
3336,se,3436,unreviewed,,0,36,35,road_candidate;rail_or_primary_candidate
3337,s,3338,unreviewed,,0,2,0,
3337,ne,3436,unreviewed,,283,31,0,river_candidate;road_candidate
3337,se,3437,unreviewed,,0,0,0,
3338,s,3339,unreviewed,,0,0,0,
3338,ne,3437,unreviewed,,0,0,0,
3338,se,3438,unreviewed,,0,0,0,
3339,s,3340,unreviewed,,0,0,0,
3339,ne,3438,unreviewed,,0,2,0,
3339,se,3439,unreviewed,,0,2,0,
3340,s,3341,unreviewed,,264,28,0,river_candidate;road_candidate
3340,ne,3439,unreviewed,,0,0,0,
3340,se,3440,unreviewed,,0,0,0,
3341,s,3342,unreviewed,,0,0,0,
3341,ne,3440,unreviewed,,277,27,0,river_candidate;road_candidate
3341,se,3441,unreviewed,,0,0,0,
3342,ne,3441,unreviewed,,0,3,0,
3342,se,3442,unreviewed,,0,1,0,
3400,s,3401,reviewed,none,0,4,0,
3400,ne,3500,reviewed,railroad,0,0,47,rail_or_primary_candidate
3400,se,3501,reviewed,none,0,0,0,
3401,s,3402,reviewed,none,0,0,0,
3401,ne,3501,reviewed,none,0,0,0,
3401,se,3502,reviewed,none,0,0,0,
3402,s,3403,reviewed,secondary_road,0,22,0,road_candidate
3402,ne,3502,reviewed,none,0,1,0,
3402,se,3503,reviewed,none,0,2,0,
3403,s,3404,reviewed,secondary_road,0,0,0,
3403,ne,3503,reviewed,none,0,0,0,
3403,se,3504,reviewed,none,0,0,0,
3404,s,3405,unreviewed,,0,25,2,road_candidate
3404,ne,3504,reviewed,secondary_road,0,28,0,road_candidate
3404,se,3505,unreviewed,,0,3,0,
3405,s,3406,unreviewed,,0,2,0,
3405,ne,3505,unreviewed,,242,18,0,river_candidate;road_candidate
3405,se,3506,unreviewed,,0,18,0,road_candidate
3406,s,3407,unreviewed,,0,0,7,
3406,ne,3506,unreviewed,,0,24,69,road_candidate;rail_or_primary_candidate
3406,se,3507,unreviewed,,0,0,0,
3407,s,3408,unreviewed,,0,0,0,
3407,ne,3507,unreviewed,,0,0,0,
3407,se,3508,unreviewed,,0,0,0,
3408,s,3409,unreviewed,,0,3,0,
3408,ne,3508,unreviewed,,0,8,0,road_candidate
3408,se,3509,unreviewed,,0,0,0,
3409,s,3410,unreviewed,,0,0,50,rail_or_primary_candidate
3409,ne,3509,unreviewed,,0,0,0,
3409,se,3510,unreviewed,,0,1,0,
3410,s,3411,unreviewed,,0,0,0,
3410,ne,3510,unreviewed,,0,0,0,
3410,se,3511,unreviewed,,0,4,60,rail_or_primary_candidate
3411,s,3412,unreviewed,,0,0,0,
3411,ne,3511,unreviewed,,0,1,0,
3411,se,3512,unreviewed,,0,37,0,road_candidate
3412,s,3413,unreviewed,,0,1,0,
3412,ne,3512,unreviewed,,0,0,0,
3412,se,3513,unreviewed,,237,38,0,river_candidate;road_candidate
3413,s,3414,unreviewed,,2,0,0,
3413,ne,3513,unreviewed,,307,48,0,river_candidate;road_candidate
3413,se,3514,unreviewed,,306,43,0,river_candidate;road_candidate
3414,s,3415,unreviewed,,577,21,0,river_candidate;road_candidate
3414,ne,3514,unreviewed,,256,85,0,river_candidate;road_candidate
3414,se,3515,unreviewed,,294,44,0,river_candidate;road_candidate
3415,s,3416,unreviewed,,0,0,0,
3415,ne,3515,unreviewed,,608,31,0,river_candidate;road_candidate
3415,se,3516,unreviewed,,0,0,0,
3416,s,3417,unreviewed,,0,1,0,
3416,ne,3516,unreviewed,,0,0,0,
3416,se,3517,unreviewed,,0,2,0,
3417,s,3418,unreviewed,,0,0,0,
3417,ne,3517,unreviewed,,0,1,0,
3417,se,3518,unreviewed,,0,1,0,
3418,s,3419,unreviewed,,0,0,0,
3418,ne,3518,unreviewed,,0,0,0,
3418,se,3519,unreviewed,,0,0,0,
3419,s,3420,unreviewed,,0,0,0,
3419,ne,3519,unreviewed,,0,0,0,
3419,se,3520,unreviewed,,0,8,0,road_candidate
3420,s,3421,unreviewed,,0,0,0,
3420,ne,3520,unreviewed,,256,46,0,river_candidate;road_candidate
3420,se,3521,unreviewed,,280,24,0,river_candidate;road_candidate
3421,s,3422,unreviewed,,0,0,0,
3421,ne,3521,unreviewed,,265,52,0,river_candidate;road_candidate
3421,se,3522,unreviewed,,299,38,0,river_candidate;road_candidate
3422,s,3423,unreviewed,,0,0,0,
3422,ne,3522,unreviewed,,249,78,0,river_candidate;road_candidate
3422,se,3523,unreviewed,,0,0,0,
3423,s,3424,unreviewed,,0,15,3,road_candidate
3423,ne,3523,unreviewed,,0,16,0,road_candidate
3423,se,3524,unreviewed,,0,3,0,
3424,s,3425,unreviewed,,0,0,0,
3424,ne,3524,unreviewed,,0,1,0,
3424,se,3525,unreviewed,,0,0,0,
3425,s,3426,unreviewed,,0,21,0,road_candidate
3425,ne,3525,unreviewed,,0,0,0,
3425,se,3526,unreviewed,,0,0,0,
3426,s,3427,unreviewed,,555,32,1,river_candidate;road_candidate
3426,ne,3526,unreviewed,,0,1,0,
3426,se,3527,unreviewed,,629,18,0,river_candidate;road_candidate
3427,s,3428,unreviewed,,0,0,0,
3427,ne,3527,unreviewed,,0,23,63,road_candidate;rail_or_primary_candidate
3427,se,3528,unreviewed,,0,0,0,
3428,s,3429,unreviewed,,259,27,0,river_candidate;road_candidate
3428,ne,3528,unreviewed,,0,0,0,
3428,se,3529,unreviewed,,0,0,0,
3429,s,3430,unreviewed,,0,0,0,
3429,ne,3529,unreviewed,,323,38,0,river_candidate;road_candidate
3429,se,3530,unreviewed,,0,0,0,
3430,s,3431,unreviewed,,0,0,0,
3430,ne,3530,unreviewed,,0,0,0,
3430,se,3531,unreviewed,,0,0,0,
3431,s,3432,unreviewed,,0,2,3,
3431,ne,3531,unreviewed,,0,0,50,rail_or_primary_candidate
3431,se,3532,unreviewed,,2,1,0,
3432,s,3433,unreviewed,,558,1,2,river_candidate
3432,ne,3532,unreviewed,,13,2,6,
3432,se,3533,unreviewed,,582,32,0,river_candidate;road_candidate
3433,s,3434,unreviewed,,1,2,72,rail_or_primary_candidate
3433,ne,3533,unreviewed,,11,3,0,
3433,se,3534,unreviewed,,299,1,0,river_candidate
3434,s,3435,unreviewed,,0,1,0,
3434,ne,3534,unreviewed,,20,3,0,
3434,se,3535,unreviewed,,0,45,0,road_candidate
3435,s,3436,unreviewed,,0,0,0,
3435,ne,3535,unreviewed,,0,0,0,
3435,se,3536,unreviewed,,0,1,0,
3436,s,3437,unreviewed,,183,37,0,river_candidate;road_candidate
3436,ne,3536,unreviewed,,0,0,0,
3436,se,3537,unreviewed,,0,54,50,road_candidate;rail_or_primary_candidate
3437,s,3438,unreviewed,,0,0,0,
3437,ne,3537,unreviewed,,0,0,0,
3437,se,3538,unreviewed,,0,0,0,
3438,s,3439,unreviewed,,0,0,0,
3438,ne,3538,unreviewed,,0,0,0,
3438,se,3539,unreviewed,,0,1,0,
3439,s,3440,unreviewed,,0,0,0,
3439,ne,3539,unreviewed,,0,1,0,
3439,se,3540,unreviewed,,0,0,0,
3440,s,3441,unreviewed,,221,14,0,river_candidate;road_candidate
3440,ne,3540,unreviewed,,0,0,0,
3440,se,3541,unreviewed,,0,1,0,
3441,s,3442,unreviewed,,0,0,0,
3441,ne,3541,unreviewed,,253,74,0,river_candidate;road_candidate
3441,se,3542,unreviewed,,317,40,0,river_candidate;road_candidate
3442,ne,3542,unreviewed,,267,51,0,river_candidate;road_candidate
3500,s,3501,reviewed,none,0,0,0,
3500,se,3600,reviewed,railroad,0,0,16,rail_or_primary_candidate
3501,s,3502,reviewed,none,0,1,0,
3501,ne,3600,reviewed,none,0,0,0,
3501,se,3601,reviewed,none,0,0,0,
3502,s,3503,reviewed,none,0,2,0,
3502,ne,3601,reviewed,none,0,2,0,
3502,se,3602,reviewed,none,0,0,0,
3503,s,3504,reviewed,none,0,0,0,
3503,ne,3602,reviewed,none,0,1,0,
3503,se,3603,reviewed,none,0,0,0,
3504,s,3505,unreviewed,,0,1,0,
3504,ne,3603,reviewed,none,0,0,0,
3504,se,3604,reviewed,secondary_road,0,32,0,road_candidate
3505,s,3506,unreviewed,,267,42,0,river_candidate;road_candidate
3505,ne,3604,unreviewed,,0,0,0,
3505,se,3605,unreviewed,,0,1,0,
3506,s,3507,unreviewed,,0,18,0,road_candidate
3506,ne,3605,unreviewed,,303,44,0,river_candidate;road_candidate
3506,se,3606,unreviewed,,0,43,68,road_candidate;rail_or_primary_candidate
3507,s,3508,unreviewed,,0,22,1,road_candidate
3507,ne,3606,unreviewed,,0,0,0,
3507,se,3607,unreviewed,,0,0,0,
3508,s,3509,unreviewed,,0,28,3,road_candidate
3508,ne,3607,unreviewed,,0,16,0,road_candidate
3508,se,3608,unreviewed,,0,3,0,
3509,s,3510,unreviewed,,0,35,0,road_candidate
3509,ne,3608,unreviewed,,0,0,0,
3509,se,3609,unreviewed,,0,2,0,
3510,s,3511,unreviewed,,0,9,0,road_candidate
3510,ne,3609,unreviewed,,0,0,0,
3510,se,3610,unreviewed,,0,0,0,
3511,s,3512,unreviewed,,0,5,59,road_candidate;rail_or_primary_candidate
3511,ne,3610,unreviewed,,0,0,0,
3511,se,3611,unreviewed,,0,0,0,
3512,s,3513,unreviewed,,0,15,2,road_candidate
3512,ne,3611,unreviewed,,0,12,77,road_candidate;rail_or_primary_candidate
3512,se,3612,unreviewed,,0,1,0,
3513,s,3514,unreviewed,,0,0,2,
3513,ne,3612,unreviewed,,0,0,0,
3513,se,3613,unreviewed,,0,0,0,
3514,s,3515,unreviewed,,0,1,4,
3514,ne,3613,unreviewed,,0,0,94,rail_or_primary_candidate
3514,se,3614,unreviewed,,0,0,0,
3515,s,3516,unreviewed,,570,20,1,river_candidate;road_candidate
3515,ne,3614,unreviewed,,0,0,0,
3515,se,3615,unreviewed,,0,17,0,road_candidate
3516,s,3517,unreviewed,,0,0,0,
3516,ne,3615,unreviewed,,602,24,0,river_candidate;road_candidate
3516,se,3616,unreviewed,,0,1,0,
3517,s,3518,unreviewed,,0,1,0,
3517,ne,3616,unreviewed,,0,0,0,
3517,se,3617,unreviewed,,0,1,0,
3518,s,3519,unreviewed,,0,0,0,
3518,ne,3617,unreviewed,,0,0,0,
3518,se,3618,unreviewed,,0,0,0,
3519,s,3520,unreviewed,,0,6,2,road_candidate
3519,ne,3618,unreviewed,,0,31,0,road_candidate
3519,se,3619,unreviewed,,0,2,0,
3520,s,3521,unreviewed,,0,0,0,
3520,ne,3619,unreviewed,,0,0,0,
3520,se,3620,unreviewed,,0,2,0,
3521,s,3522,unreviewed,,0,28,1,road_candidate
3521,ne,3620,unreviewed,,0,1,0,
3521,se,3621,unreviewed,,0,38,0,road_candidate
3522,s,3523,unreviewed,,215,57,4,river_candidate;road_candidate
3522,ne,3621,unreviewed,,0,0,0,
3522,se,3622,unreviewed,,0,21,0,road_candidate
3523,s,3524,unreviewed,,0,0,0,
3523,ne,3622,unreviewed,,332,48,0,river_candidate;road_candidate
3523,se,3623,unreviewed,,332,33,0,river_candidate;road_candidate
3524,s,3525,unreviewed,,0,0,0,
3524,ne,3623,unreviewed,,334,35,0,river_candidate;road_candidate
3524,se,3624,unreviewed,,0,0,0,
3525,s,3526,unreviewed,,0,8,0,road_candidate
3525,ne,3624,unreviewed,,0,0,0,
3525,se,3625,unreviewed,,0,1,0,
3526,s,3527,unreviewed,,578,34,3,river_candidate;road_candidate
3526,ne,3625,unreviewed,,0,0,0,
3526,se,3626,unreviewed,,0,0,0,
3527,s,3528,unreviewed,,0,0,0,
3527,ne,3626,unreviewed,,580,20,0,river_candidate;road_candidate
3527,se,3627,unreviewed,,262,58,75,river_candidate;road_candidate;rail_or_primary_candidate
3528,s,3529,unreviewed,,0,0,0,
3528,ne,3627,unreviewed,,615,22,0,river_candidate;road_candidate
3528,se,3628,unreviewed,,0,0,0,
3529,s,3530,unreviewed,,286,28,0,river_candidate;road_candidate
3529,ne,3628,unreviewed,,0,0,0,
3529,se,3629,unreviewed,,8,12,0,road_candidate
3530,s,3531,unreviewed,,0,29,0,road_candidate
3530,ne,3629,unreviewed,,319,46,0,river_candidate;road_candidate
3530,se,3630,unreviewed,,0,0,0,
3531,s,3532,unreviewed,,8,1,1,
3531,ne,3630,unreviewed,,0,2,47,rail_or_primary_candidate
3531,se,3631,unreviewed,,6,1,0,
3532,s,3533,unreviewed,,582,9,1,river_candidate;road_candidate
3532,ne,3631,unreviewed,,12,1,4,
3532,se,3632,unreviewed,,572,16,0,river_candidate;road_candidate
3533,s,3534,unreviewed,,7,7,5,road_candidate
3533,ne,3632,unreviewed,,0,2,0,
3533,se,3633,unreviewed,,0,0,0,
3534,s,3535,unreviewed,,3,4,0,
3534,ne,3633,unreviewed,,6,0,0,
3534,se,3634,unreviewed,,9,6,0,road_candidate
3535,s,3536,unreviewed,,0,0,0,
3535,ne,3634,unreviewed,,552,23,0,river_candidate;road_candidate
3535,se,3635,unreviewed,,0,4,0,
3536,s,3537,unreviewed,,0,0,0,
3536,ne,3635,unreviewed,,0,0,0,
3536,se,3636,unreviewed,,0,0,0,
3537,s,3538,unreviewed,,0,0,0,
3537,ne,3636,unreviewed,,0,0,168,rail_or_primary_candidate
3537,se,3637,unreviewed,,0,28,55,road_candidate;rail_or_primary_candidate
3538,s,3539,unreviewed,,0,0,0,
3538,ne,3637,unreviewed,,0,1,0,
3538,se,3638,unreviewed,,0,1,0,
3539,s,3540,unreviewed,,0,0,0,
3539,ne,3638,unreviewed,,0,0,0,
3539,se,3639,unreviewed,,0,0,0,
3540,s,3541,unreviewed,,0,0,0,
3540,ne,3639,unreviewed,,0,0,0,
3540,se,3640,unreviewed,,0,1,0,
3541,s,3542,unreviewed,,0,0,0,
3541,ne,3640,unreviewed,,0,0,0,
3541,se,3641,unreviewed,,0,0,0,
3542,ne,3641,unreviewed,,0,0,0,
3542,se,3642,unreviewed,,0,0,0,
3600,s,3601,reviewed,secondary_road,0,22,1,road_candidate
3600,ne,3700,unreviewed,,0,11,0,road_candidate
3600,se,3701,unreviewed,,320,39,5,river_candidate;road_candidate
3601,s,3602,reviewed,secondary_road,0,42,2,road_candidate
3601,ne,3701,unreviewed,,289,43,0,river_candidate;road_candidate
3601,se,3702,unreviewed,,288,36,0,river_candidate;road_candidate
3602,s,3603,reviewed,secondary_road,0,17,0,road_candidate
3602,ne,3702,unreviewed,,296,36,0,river_candidate;road_candidate
3602,se,3703,unreviewed,,330,59,0,river_candidate;road_candidate
3603,s,3604,reviewed,secondary_road,0,22,1,road_candidate
3603,ne,3703,unreviewed,,294,46,0,river_candidate;road_candidate
3603,se,3704,unreviewed,,311,42,0,river_candidate;road_candidate
3604,s,3605,unreviewed,,0,21,0,road_candidate
3604,ne,3704,unreviewed,,230,75,0,river_candidate;road_candidate
3604,se,3705,unreviewed,,292,37,0,river_candidate;road_candidate
3605,s,3606,unreviewed,,268,68,0,river_candidate;road_candidate
3605,ne,3705,unreviewed,,291,27,0,river_candidate;road_candidate
3605,se,3706,unreviewed,,260,59,0,river_candidate;road_candidate
3606,s,3607,unreviewed,,0,0,0,
3606,ne,3706,unreviewed,,201,48,67,river_candidate;road_candidate;rail_or_primary_candidate
3606,se,3707,unreviewed,,0,15,0,road_candidate
3607,s,3608,unreviewed,,0,0,0,
3607,ne,3707,unreviewed,,0,14,0,road_candidate
3607,se,3708,unreviewed,,0,0,0,
3608,s,3609,unreviewed,,0,1,0,
3608,ne,3708,unreviewed,,0,0,0,
3608,se,3709,unreviewed,,0,2,0,
3609,s,3610,unreviewed,,0,0,0,
3609,ne,3709,unreviewed,,0,0,0,
3609,se,3710,unreviewed,,0,1,0,
3610,s,3611,unreviewed,,0,0,0,
3610,ne,3710,unreviewed,,0,0,0,
3610,se,3711,unreviewed,,0,0,0,
3611,s,3612,unreviewed,,0,3,3,
3611,ne,3711,unreviewed,,0,24,0,road_candidate
3611,se,3712,unreviewed,,0,0,0,
3612,s,3613,unreviewed,,0,0,0,
3612,ne,3712,unreviewed,,0,0,0,
3612,se,3713,unreviewed,,0,0,0,
3613,s,3614,unreviewed,,0,0,0,
3613,ne,3713,unreviewed,,0,0,0,
3613,se,3714,unreviewed,,0,3,0,
3614,s,3615,unreviewed,,0,1,0,
3614,ne,3714,unreviewed,,0,0,0,
3614,se,3715,unreviewed,,0,1,0,
3615,s,3616,unreviewed,,570,22,3,river_candidate;road_candidate
3615,ne,3715,unreviewed,,0,4,0,
3615,se,3716,unreviewed,,0,3,108,rail_or_primary_candidate
3616,s,3617,unreviewed,,0,0,0,
3616,ne,3716,unreviewed,,548,36,0,river_candidate;road_candidate
3616,se,3717,unreviewed,,0,22,0,road_candidate
3617,s,3618,unreviewed,,0,30,4,road_candidate
3617,ne,3717,unreviewed,,0,0,0,
3617,se,3718,unreviewed,,0,0,0,
3618,s,3619,unreviewed,,0,0,0,
3618,ne,3718,unreviewed,,0,0,0,
3618,se,3719,unreviewed,,0,2,0,
3619,s,3620,unreviewed,,0,0,0,
3619,ne,3719,unreviewed,,0,0,0,
3619,se,3720,unreviewed,,0,0,0,
3620,s,3621,unreviewed,,0,9,0,road_candidate
3620,ne,3720,unreviewed,,0,1,0,
3620,se,3721,unreviewed,,0,1,0,
3621,s,3622,unreviewed,,0,0,0,
3621,ne,3721,unreviewed,,0,41,0,road_candidate
3621,se,3722,unreviewed,,0,0,0,
3622,s,3623,unreviewed,,0,21,1,road_candidate
3622,ne,3722,unreviewed,,0,0,0,
3622,se,3723,unreviewed,,0,17,0,road_candidate
3623,s,3624,unreviewed,,270,44,0,river_candidate;road_candidate
3623,ne,3723,unreviewed,,0,0,0,
3623,se,3724,unreviewed,,0,21,0,road_candidate
3624,s,3625,unreviewed,,0,0,0,
3624,ne,3724,unreviewed,,329,37,0,river_candidate;road_candidate
3624,se,3725,unreviewed,,343,44,0,river_candidate;road_candidate
3625,s,3626,unreviewed,,0,0,0,
3625,ne,3725,unreviewed,,324,52,0,river_candidate;road_candidate
3625,se,3726,unreviewed,,338,57,0,river_candidate;road_candidate
3626,s,3627,unreviewed,,291,41,0,river_candidate;road_candidate
3626,ne,3726,unreviewed,,296,38,0,river_candidate;road_candidate
3626,se,3727,unreviewed,,279,26,0,river_candidate;road_candidate
3627,s,3628,unreviewed,,562,23,1,river_candidate;road_candidate
3627,ne,3727,unreviewed,,0,45,66,road_candidate;rail_or_primary_candidate
3627,se,3728,unreviewed,,0,31,0,road_candidate
3628,s,3629,unreviewed,,0,5,0,road_candidate
3628,ne,3728,unreviewed,,609,27,0,river_candidate;road_candidate
3628,se,3729,unreviewed,,0,2,0,
3629,s,3630,unreviewed,,229,22,0,river_candidate;road_candidate
3629,ne,3729,unreviewed,,0,1,0,
3629,se,3730,unreviewed,,0,0,0,
3630,s,3631,unreviewed,,0,1,0,
3630,ne,3730,unreviewed,,325,39,1,river_candidate;road_candidate
3630,se,3731,unreviewed,,460,18,64,river_candidate;road_candidate;rail_or_primary_candidate
3631,s,3632,unreviewed,,464,17,0,river_candidate;road_candidate
3631,ne,3731,unreviewed,,579,14,0,river_candidate;road_candidate
3631,se,3732,unreviewed,,484,22,9,river_candidate;road_candidate
3632,s,3633,unreviewed,,0,0,0,
3632,ne,3732,unreviewed,,282,23,0,river_candidate;road_candidate
3632,se,3733,unreviewed,,0,0,0,
3633,s,3634,unreviewed,,0,0,0,
3633,ne,3733,unreviewed,,0,0,0,
3633,se,3734,unreviewed,,0,0,0,
3634,s,3635,unreviewed,,555,9,0,river_candidate;road_candidate
3634,ne,3734,unreviewed,,0,1,0,
3634,se,3735,unreviewed,,290,37,0,river_candidate;road_candidate
3635,s,3636,unreviewed,,0,18,2,road_candidate
3635,ne,3735,unreviewed,,0,10,0,road_candidate
3635,se,3736,unreviewed,,0,1,0,
3636,s,3637,unreviewed,,0,0,0,
3636,ne,3736,unreviewed,,0,0,0,
3636,se,3737,unreviewed,,0,0,165,rail_or_primary_candidate
3637,s,3638,unreviewed,,0,24,59,road_candidate;rail_or_primary_candidate
3637,ne,3737,unreviewed,,0,0,0,
3637,se,3738,unreviewed,,0,1,0,
3638,s,3639,unreviewed,,0,0,0,
3638,ne,3738,unreviewed,,0,0,0,
3638,se,3739,unreviewed,,0,47,62,road_candidate;rail_or_primary_candidate
3639,s,3640,unreviewed,,0,0,0,
3639,ne,3739,unreviewed,,0,1,0,
3639,se,3740,unreviewed,,0,0,0,
3640,s,3641,unreviewed,,0,0,0,
3640,ne,3740,unreviewed,,0,6,0,road_candidate
3640,se,3741,unreviewed,,0,1,0,
3641,s,3642,unreviewed,,0,0,0,
3641,ne,3741,unreviewed,,0,0,0,
3641,se,3742,unreviewed,,0,0,0,
3642,ne,3742,unreviewed,,0,2,0,
3700,s,3701,unreviewed,,268,47,0,river_candidate;road_candidate
3700,se,3800,unreviewed,,270,26,0,river_candidate;road_candidate
3701,s,3702,unreviewed,,0,9,53,road_candidate;rail_or_primary_candidate
3701,ne,3800,unreviewed,,0,0,0,
3701,se,3801,unreviewed,,0,2,0,
3702,s,3703,unreviewed,,0,0,0,
3702,ne,3801,unreviewed,,0,0,0,
3702,se,3802,unreviewed,,0,1,33,rail_or_primary_candidate
3703,s,3704,unreviewed,,0,0,0,
3703,ne,3802,unreviewed,,0,0,0,
3703,se,3803,unreviewed,,0,2,0,
3704,s,3705,unreviewed,,0,0,0,
3704,ne,3803,unreviewed,,0,2,0,
3704,se,3804,unreviewed,,0,36,0,road_candidate
3705,s,3706,unreviewed,,0,0,0,
3705,ne,3804,unreviewed,,0,0,0,
3705,se,3805,unreviewed,,290,37,0,river_candidate;road_candidate
3706,s,3707,unreviewed,,225,73,1,river_candidate;road_candidate
3706,ne,3805,unreviewed,,316,54,0,river_candidate;road_candidate
3706,se,3806,unreviewed,,0,32,66,road_candidate;rail_or_primary_candidate
3707,s,3708,unreviewed,,0,0,0,
3707,ne,3806,unreviewed,,233,58,0,river_candidate;road_candidate
3707,se,3807,unreviewed,,0,0,0,
3708,s,3709,unreviewed,,0,0,0,
3708,ne,3807,unreviewed,,0,0,0,
3708,se,3808,unreviewed,,0,1,0,
3709,s,3710,unreviewed,,0,0,0,
3709,ne,3808,unreviewed,,0,2,0,
3709,se,3809,unreviewed,,0,0,0,
3710,s,3711,unreviewed,,0,0,0,
3710,ne,3809,unreviewed,,0,0,0,
3710,se,3810,unreviewed,,0,0,0,
3711,s,3712,unreviewed,,0,0,0,
3711,ne,3810,unreviewed,,0,1,0,
3711,se,3811,unreviewed,,0,1,0,
3712,s,3713,unreviewed,,0,0,0,
3712,ne,3811,unreviewed,,0,2,0,
3712,se,3812,unreviewed,,0,3,0,
3713,s,3714,unreviewed,,0,1,0,
3713,ne,3812,unreviewed,,0,0,0,
3713,se,3813,unreviewed,,0,0,0,
3714,s,3715,unreviewed,,0,0,0,
3714,ne,3813,unreviewed,,0,2,0,
3714,se,3814,unreviewed,,0,1,0,
3715,s,3716,unreviewed,,0,0,0,
3715,ne,3814,unreviewed,,0,18,0,road_candidate
3715,se,3815,unreviewed,,0,5,0,road_candidate
3716,s,3717,unreviewed,,556,32,1,river_candidate;road_candidate
3716,ne,3815,unreviewed,,0,0,11,rail_or_primary_candidate
3716,se,3816,unreviewed,,0,0,0,
3717,s,3718,unreviewed,,0,28,1,road_candidate
3717,ne,3816,unreviewed,,619,23,0,river_candidate;road_candidate
3717,se,3817,unreviewed,,0,0,0,
3718,s,3719,unreviewed,,0,0,0,
3718,ne,3817,unreviewed,,0,0,0,
3718,se,3818,unreviewed,,0,5,0,road_candidate
3719,s,3720,unreviewed,,0,0,0,
3719,ne,3818,unreviewed,,0,0,0,
3719,se,3819,unreviewed,,0,0,0,
3720,s,3721,unreviewed,,0,0,0,
3720,ne,3819,unreviewed,,0,0,0,
3720,se,3820,unreviewed,,0,0,0,
3721,s,3722,unreviewed,,0,0,0,
3721,ne,3820,unreviewed,,0,6,0,road_candidate
3721,se,3821,unreviewed,,0,0,0,
3722,s,3723,unreviewed,,0,0,0,
3722,ne,3821,unreviewed,,0,0,0,
3722,se,3822,unreviewed,,0,0,0,
3723,s,3724,unreviewed,,0,0,0,
3723,ne,3822,unreviewed,,0,38,0,road_candidate
3723,se,3823,unreviewed,,0,0,0,
3724,s,3725,unreviewed,,186,62,1,river_candidate;road_candidate
3724,ne,3823,unreviewed,,0,2,0,
3724,se,3824,unreviewed,,318,28,0,river_candidate;road_candidate
3725,s,3726,unreviewed,,0,1,0,
3725,ne,3824,unreviewed,,0,0,0,
3725,se,3825,unreviewed,,0,8,0,road_candidate
3726,s,3727,unreviewed,,0,0,0,
3726,ne,3825,unreviewed,,0,2,0,
3726,se,3826,unreviewed,,324,45,0,river_candidate;road_candidate
3727,s,3728,unreviewed,,0,2,0,
3727,ne,3826,unreviewed,,356,47,0,river_candidate;road_candidate
3727,se,3827,unreviewed,,208,36,56,river_candidate;road_candidate;rail_or_primary_candidate
3728,s,3729,unreviewed,,512,14,0,river_candidate;road_candidate
3728,ne,3827,unreviewed,,338,42,0,river_candidate;road_candidate
3728,se,3828,unreviewed,,242,49,0,river_candidate;road_candidate
3729,s,3730,unreviewed,,0,0,0,
3729,ne,3828,unreviewed,,614,32,0,river_candidate;road_candidate
3729,se,3829,unreviewed,,462,25,10,river_candidate;road_candidate;rail_or_primary_candidate
3730,s,3731,unreviewed,,388,16,3,river_candidate;road_candidate
3730,ne,3829,unreviewed,,634,23,0,river_candidate;road_candidate
3730,se,3830,unreviewed,,598,24,0,river_candidate;road_candidate
3731,s,3732,unreviewed,,445,15,0,river_candidate;road_candidate
3731,ne,3830,unreviewed,,0,1,33,rail_or_primary_candidate
3731,se,3831,unreviewed,,605,32,0,river_candidate;road_candidate
3732,s,3733,unreviewed,,221,28,0,river_candidate;road_candidate
3732,ne,3831,unreviewed,,0,1,0,
3732,se,3832,unreviewed,,0,0,0,
3733,s,3734,unreviewed,,0,0,0,
3733,ne,3832,unreviewed,,366,37,0,river_candidate;road_candidate
3733,se,3833,unreviewed,,0,1,0,
3734,s,3735,unreviewed,,253,16,0,river_candidate;road_candidate
3734,ne,3833,unreviewed,,0,0,0,
3734,se,3834,unreviewed,,725,14,0,river_candidate;road_candidate
3735,s,3736,unreviewed,,0,0,2,
3735,ne,3834,unreviewed,,278,38,0,river_candidate;road_candidate
3735,se,3835,unreviewed,,0,15,0,road_candidate
3736,s,3737,unreviewed,,0,0,0,
3736,ne,3835,unreviewed,,0,0,0,
3736,se,3836,unreviewed,,0,0,0,
3737,s,3738,unreviewed,,0,0,0,
3737,ne,3836,unreviewed,,0,2,0,
3737,se,3837,unreviewed,,0,1,0,
3738,s,3739,unreviewed,,0,0,0,
3738,ne,3837,unreviewed,,0,3,0,
3738,se,3838,unreviewed,,0,0,0,
3739,s,3740,unreviewed,,0,15,2,road_candidate
3739,ne,3838,unreviewed,,0,63,63,road_candidate;rail_or_primary_candidate
3739,se,3839,unreviewed,,0,0,0,
3740,s,3741,unreviewed,,0,0,0,
3740,ne,3839,unreviewed,,0,1,0,
3740,se,3840,unreviewed,,0,23,0,road_candidate
3741,s,3742,unreviewed,,0,0,0,
3741,ne,3840,unreviewed,,0,2,0,
